Sector,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Power Industry,Cabo Verde,0.001057204,0.001057204,0.001268645,0.001268645,0.001198164,0.001618914,0.019132645,0.018662734,0.020977923,0.022509302,0.031413395,0.03693587,0.015855943,0.017329198,0.022551951,0.021859572,0.007511401,0.00793133,0.009961142,0.009123828,0.012691183,0.01548205,0.015086548,0.014817414,0.016644699,0.016238809,0.020028113,0.019736704,0.022212034,0.021820175,0.061354713,0.072541796,0.08117235,0.079958701,0.085798071,0.133970278,0.152321252,0.160112406,0.155132046,0.160830667,0.168894345,0.194052449,0.149159884,0.149248521,0.154732568,0.149852209,0.148746893,0.171829024,0.167442726,0.169887675,0.167903582,0.181383899
Power Industry,Cambodia,0.01552377,0.01552377,0.031858507,0.047690423,0.056384947,0.057442485,0.065688941,0.102403016,0.074639347,0.082242873,0.084754123,0.09119816,0.102344241,0.115673954,0.117421667,0.138910379,0.139450873,0.149892561,0.156221043,0.137324113,0.133884969,0.141272022,0.1496915,0.15848981,0.100936248,0.161007454,0.202411284,0.260784082,0.312292847,0.34213954,0.377785955,0.425968919,0.587316628,0.607185919,0.662744229,0.772540879,0.946638185,1.211472131,1.226222527,1.03618583,0.889926906,0.907832485,0.89911631,0.724754896,1.519546329,2.374138089,3.377622084,3.636086716,3.873473282,4.673901954,4.886414482,4.96754803
Power Industry,Cameroon,0.032085218,0.032085218,0.038502256,0.041710779,0.044919301,0.044919301,0.051336347,0.057753384,0.064170741,0.064170741,0.073796309,0.083421869,0.086630392,0.073796309,0.057753384,0.044919301,0.041710779,0.048127824,0.044919301,0.038502256,0.035293734,0.035293734,0.032085218,0.025668173,0.028876696,0.028876696,0.028876696,0.032085218,0.048127824,0.038502256,0.035293734,0.057753384,0.089838914,0.115507087,0.115118778,0.163737985,0.426643541,0.858212007,0.921377854,1.145640972,1.233851741,0.954261262,0.870675648,1.36065903,1.708586413,1.957210565,2.049786206,2.191093736,2.560573475,2.311724489,2.294588423,2.591982534
Power Industry,Canada,45.11976658,49.4615704,50.25559978,51.98941195,50.64165352,54.08799141,58.79356522,65.68138477,64.4377725,68.90911722,74.75159634,72.91061412,79.28601366,85.3212391,91.92130067,87.80749756,80.30751999,90.01850553,99.2277985,108.6024436,97.15115724,98.61529466,105.1662955,95.71115195,98.28864863,102.0730133,100.8180655,112.0358538,125.1627164,123.852438,135.527695,137.8279607,131.9087856,137.7245158,129.8906813,125.509067,123.6695782,133.3607942,122.2646087,108.6902928,111.3670624,107.715583,102.6973924,101.6023479,101.2655689,98.67042819,97.19822068,94.38927094,88.1464463,84.66422099,76.80651763,75.69499989
Power Industry,Cayman Islands,0.035745668,0.035745668,0.035181352,0.039652346,0.035316754,0.043951865,0.047096309,0.048694944,0.058014786,0.050449013,0.050441547,0.055174279,0.052566041,0.046319389,0.0599867,0.061455495,0.056589596,0.060174327,0.141371966,0.112282057,0.121670347,0.136984543,0.150902186,0.116212921,0.133586564,0.156519423,0.156866835,0.142485836,0.159042843,0.143528174,0.221725847,0.224914938,0.265946923,0.406406999,0.388232915,0.395149863,0.409653661,0.452742495,0.465991411,0.466988702,0.513065876,0.588530571,0.561322265,0.52923057,0.552793975,0.561135833,0.561600098,0.382641158,0.362712136,0.435240635,0.359202158,0.40019163
Power Industry,Central African Republic,0.00050343,0.00050343,0.000604117,0.000604117,0.000570554,0.000770912,0.009110783,0.008887016,0.009989487,0.010718715,0.014958759,0.022865062,0.0246648,0.028881996,0.028702483,0.027821273,0.037813915,0.03455438,0.032095819,0.024343726,0.036437439,0.047107199,0.036977605,0.040651413,0.040851443,0.040941107,0.045942753,0.045264628,0.05094161,0.050042486,0.054391614,0.059176973,0.060847578,0.05632209,0.054520957,0.053711749,0.059590348,0.055281627,0.040777053,0.042151622,0.042646539,0.046125849,0.042074186,0.028367645,0.03040946,0.042507736,0.044743766,0.050170073,0.05048653,0.052437471,0.04804152,0.051711998
Power Industry,Chad,0.001006861,0.001006861,0.001208233,0.001208233,0.001141109,0.001541823,0.018221567,0.017774032,0.019978974,0.021437431,0.029917519,0.033418168,0.033473657,0.036583862,0.018451596,0.021859572,0.042262611,0.037783053,0.020909355,0.017440337,0.05094115,0.061109859,0.050842605,0.02387455,0.024846542,0.024903602,0.026597759,0.028386196,0.031946325,0.031382374,0.046558214,0.04707902,0.048352564,0.047655281,0.049465651,0.053649751,0.058359077,0.060111359,0.061570386,0.072986262,0.079499694,0.114360674,0.177668486,0.189236373,0.190304603,0.187998926,0.174836714,0.294609875,0.310139831,0.327077804,0.298406232,0.320339989
Power Industry,Chile,3.811252621,3.811252621,3.324152573,3.251203771,3.012798246,2.393029574,2.714922197,2.83594287,3.129125415,3.700707905,3.85037736,3.770896963,2.890703184,2.908060645,3.482962332,3.020913389,2.919830894,2.825541797,4.546166001,7.312572068,8.307075427,5.803650135,4.236782115,4.548293006,6.507417436,7.320728653,10.58150694,12.829109,14.85706394,17.66452443,13.72019598,11.48953441,11.98424273,13.63489415,16.59310744,16.78207341,16.98521,22.41417096,24.19615848,22.86514396,25.09590539,29.41478768,34.17315674,35.20503625,29.54183017,33.04196439,35.11861675,34.55272526,32.92317578,37.3600552,32.20701538,32.42386399
Power Industry,China,129.8272034,129.8272034,140.1617871,150.9129278,147.7155607,176.1276295,181.8305892,205.1542351,269.5869167,294.7479564,310.0849384,309.5042628,319.3382698,334.5440159,364.6878,393.0314389,424.4442959,473.5895948,529.4544583,577.6832385,639.2036507,704.1066857,780.4038938,890.4797401,966.3725688,1058.498776,1208.355598,1189.022634,1259.251911,1295.179178,1426.850497,1506.574552,1686.007281,1996.101074,2203.919661,2373.239148,2686.187243,2930.614419,2961.790041,3143.741587,3477.506858,3954.710897,4076.159681,4347.397712,4389.763742,4266.271517,4410.465225,4705.733761,5071.184823,5238.130936,5288.987673,5539.907219
Power Industry,Colombia,3.5563489,3.5563489,3.165028025,3.751442948,3.794342558,3.294372877,3.772292055,3.916338294,4.235838213,4.661237297,4.890789762,5.115237193,5.584171619,5.983865899,6.327614476,6.567966802,6.938511494,7.124837487,7.344331973,7.313450495,7.729744702,8.21470689,8.986294989,8.93644496,7.807319423,8.906267538,6.199321766,9.09364007,9.219613413,5.33414444,7.020714408,7.27243861,7.047052314,7.181249972,5.916147019,6.719388152,6.928988543,7.137944626,6.098883577,10.17664151,11.7057388,7.392675547,8.679841045,14.2525622,15.48049031,17.30087368,16.93500367,10.57970024,12.76737046,15.40153424,13.77376856,12.43395205
