Sector,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Other sectors,Botswana,0.006827862,0.006999833,0.007274783,0.007574228,0.007890615,0.008518314,0.009973147,0.010823196,0.01124368,0.01174028,0.01216068,0.013130194,0.013698371,0.01376733,0.013994423,0.014549569,0.015292079,0.01553935,0.01689086,0.018877793,0.020311744,0.062347628,0.104268204,0.106388352,0.138348613,0.158135663,0.102926999,0.156877626,0.152423932,0.182023175,0.152353522,0.192211048,0.213743563,0.229288542,0.19948163,0.196058516,0.184913825,0.173728586,0.165827244,0.233011182,0.237309135,0.23460613,0.134753085,0.132632664,0.140670475,0.139181732,0.140178951,0.138309645,0.132536963,0.131634037,0.132790571,0.133986352
Other sectors,Central African Republic,0.010114339,0.010335044,0.010508373,0.010684736,0.011078075,0.010955618,0.011112686,0.011390465,0.011530389,0.011672118,0.01225383,0.012646103,0.013074235,0.013234142,0.01366792,0.014537945,0.014450653,0.015510002,0.0158087,0.016027979,0.01554044,0.016097884,0.016283957,0.016767962,0.016878294,0.017247387,0.017661074,0.018025807,0.018382279,0.018781334,0.019082795,0.019392572,0.01969412,0.01952927,0.02014341,0.020333283,0.020605265,0.020945796,0.020993636,0.02104245,0.021109803,0.021259644,0.021305269,0.021254336,0.021316948,0.021435546,0.021452216,0.02153337,0.021626883,0.021861316,0.021970189,0.022081937
Other sectors,Canada,27.12227447,27.02936836,27.93624285,29.29367343,27.78304928,25.4958652,26.19174051,27.90017438,29.59469979,30.99657798,30.64436398,30.45584386,27.79370992,30.05344228,34.11822648,34.82303421,32.88058797,34.11921564,35.56527435,35.886543,33.99787766,33.39911075,33.16434935,34.85570486,36.94172013,39.87446321,39.24881075,40.58303808,41.24636935,41.27241583,41.5713096,40.03552711,40.94585007,40.69492658,41.57872062,39.06854695,40.88959836,42.53475886,41.98872904,36.02287942,38.35871126,38.55222489,37.60891717,37.17739002,38.23822243,37.67764051,37.35222101,37.53618679,37.91249608,37.48093277,36.01407118,37.61470505
Other sectors,Switzerland and Liechtenstein,4.562379661,4.686610464,4.99692397,4.839549443,4.515415848,3.745972555,3.642762939,3.688738738,3.738385633,3.883137866,4.035985354,4.003576193,3.786811267,3.753705834,3.781386451,3.762918854,3.776996355,3.866174488,4.070199327,4.292009011,4.216582559,3.865066411,3.629109109,3.355317252,3.470135956,3.301098962,3.08209071,2.875254509,2.838823047,2.821418775,2.945788616,2.967084887,2.848086964,2.846825698,3.037707391,3.182844902,3.123013723,3.143397822,3.072458217,2.971428839,3.228459036,3.137699113,3.000727518,3.033378811,3.329048605,2.984284212,3.007017239,2.992812151,2.955169655,2.931426709,2.835539993,2.930022929
Other sectors,Chile,6.853304246,9.303543778,10.89304447,11.53321624,9.895472709,9.873402441,9.726791005,7.158026374,6.934373407,7.281179372,6.297726312,4.102940122,3.199361505,3.012703744,3.083035083,2.855067475,2.536781869,2.470835005,2.937671584,3.472820091,3.581478049,3.202051675,3.45296452,3.582671856,3.717814931,4.227799932,4.549598339,4.595430712,4.399092894,4.436983795,4.803632032,4.682898217,4.401825027,5.168121982,4.739912186,4.446680829,4.340411057,4.390087278,4.478779091,3.733378537,3.460338197,3.34416122,3.614151528,3.12596561,3.00066225,2.973489276,3.324489335,3.19698973,3.325781435,3.511722001,3.492853741,3.536609197
Other sectors,China,129.3875628,133.2543503,143.307617,151.2203277,151.5221416,155.3622131,160.7045193,172.4003143,191.0587123,205.3375597,204.2558748,197.8145215,212.1190438,226.6510333,247.9222414,256.6524167,278.9656814,298.2315782,317.8561124,328.3575006,336.7892834,360.9207862,399.6370435,419.2512959,501.2816022,515.2072676,515.3721183,539.7004064,526.9364623,557.5197748,605.9849746,624.8508028,674.2385782,787.4160368,860.3797197,931.0410542,1078.591776,1200.420761,1220.220047,1359.031534,1463.771967,1586.450474,1661.202363,1547.927693,1674.327713,1636.647025,1666.341761,1701.874818,1786.507207,1894.576736,1959.519991,1949.384765
Other sectors,Côte d’Ivoire,0.237188594,0.289269011,0.337547528,0.365477245,0.352081785,0.393485707,0.436084709,0.474888558,0.514332208,0.545020702,0.607060925,0.678861291,0.526009256,0.363459571,0.326255858,0.316752306,0.434770913,0.380578962,0.407180888,0.406783035,0.324608144,0.332946452,0.342127767,0.344799002,0.356377148,0.507297187,0.826774886,0.925958999,0.711394253,0.69258662,0.726011993,0.824372259,1.115523716,0.788237084,0.711951285,0.737710774,0.800778792,0.890031184,0.813595663,0.760720548,1.339198265,1.438594187,1.540662815,1.526000359,1.794249598,1.939853582,2.378028942,2.298677911,2.485725241,2.688278901,2.707739222,2.723669718
Other sectors,Cameroon,0.166102838,0.214275632,0.212879665,0.235314988,0.212956742,0.253439275,0.256799042,0.317056905,0.35700221,0.401050451,0.405503614,0.461198339,0.471259632,2.657516214,2.779833338,2.453822124,3.543663946,3.037251795,0.876290902,2.091445589,2.167244802,2.154292803,2.13898563,2.399260472,2.654848742,2.752474739,2.901371361,2.81329143,2.916696481,2.993142255,3.00013295,3.053286699,2.783752738,2.810539258,2.681606228,2.605283632,2.485908706,2.469996908,2.675430118,2.734335639,2.639738284,2.404640468,2.376627564,2.667180661,2.74920154,3.285317802,3.680296864,3.73251606,3.875048144,3.941939562,3.698426207,3.518714866
Other sectors,Democratic Republic of the Congo,0.387908339,0.419486737,0.438767657,0.479626346,0.568540757,0.584370873,0.45584311,0.453784721,0.422537673,0.42664361,0.424921099,0.451375789,0.462621361,0.456050884,0.472181662,0.438789963,0.456683481,0.482715369,0.460329195,0.454405092,0.452341958,0.334546054,0.294511501,0.27831348,1.351288286,1.257965936,1.494355165,1.502648848,1.371699925,1.193965184,1.116554135,1.205943901,1.241735238,1.481783723,1.304804585,1.307496579,1.267482061,1.386434311,1.289553303,1.183231558,1.182576824,1.127250724,0.844813219,0.81500676,0.823390617,0.834881118,0.802531555,1.008135103,1.007648411,1.156403642,1.207384746,1.20677491
Other sectors,Congo,1.232631315,1.495352706,1.376147672,8.365721019,12.28757901,7.364448823,6.960101784,1.839956195,0.857327679,0.743078485,1.139758208,1.334052239,1.586698121,1.65719989,1.70348128,1.710818816,1.720599063,1.737575729,1.760158867,1.777294734,1.764411769,1.769099349,1.780177817,1.769786872,1.777386399,2.215579784,2.8879751,3.091914605,3.727908875,3.825345249,4.044489035,3.792985536,2.382880303,2.83986692,2.865246406,3.515644511,3.826907641,3.195493289,3.088951967,3.378542976,3.493104517,2.790833207,2.281297694,2.946828531,2.684264045,2.612877236,2.669000297,2.712416806,3.456180262,3.646352386,3.876904192,3.350539874
